iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
190,"(19, 2)","(20, 2)",West,"['(20, 2)', '(18, 2)']","['(3, 10)', '(4, 9)', '(4, 11)', '(7, 8)', '(8, 9)', '(7, 6)', '(9, 6)', '(19, 2)']","['(18, 2)', '(20, 2)', '(3, 10)', '(4, 9)', '(4, 11)', '(7, 8)', '(8, 9)', '(7, 6)', '(9, 6)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+150 more)]",49,0,49
191,"(7, 6)","(8, 6)",West,"['(8, 6)', '(6, 6)']","['(18, 2)', '(20, 2)', '(3, 10)', '(4, 9)', '(4, 11)', '(7, 8)', '(8, 9)', '(7, 6)']","['(6, 6)', '(8, 6)', '(18, 2)', '(20, 2)', '(3, 10)', '(4, 9)', '(4, 11)', '(7, 8)', '(8, 9)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+151 more)]",49,0,49
192,"(7, 8)","(8, 8)",West,"['(8, 8)', '(6, 8)']","['(6, 6)', '(8, 6)', '(18, 2)', '(20, 2)', '(3, 10)', '(4, 9)', '(4, 11)', '(7, 8)']","['(6, 8)', '(8, 8)', '(6, 6)', '(8, 6)', '(18, 2)', '(20, 2)', '(3, 10)', '(4, 9)', '(4, 11)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+152 more)]",49,0,49
193,"(4, 11)","(4, 10)",North,"['(4, 12)', '(4, 10)']","['(6, 8)', '(8, 8)', '(6, 6)', '(8, 6)', '(18, 2)', '(20, 2)', '(3, 10)', '(4, 9)', '(4, 11)']","['(4, 10)', '(4, 12)', '(6, 8)', '(8, 8)', '(6, 6)', '(8, 6)', '(18, 2)', '(20, 2)', '(3, 10)', '(4, 9)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+153 more)]",49,0,49
194,"(3, 10)","(4, 10)",West,"['(4, 10)']","['(4, 10)', '(4, 12)', '(6, 8)', '(8, 8)', '(6, 6)', '(8, 6)', '(18, 2)', '(20, 2)', '(3, 10)']","['(4, 10)', '(4, 10)', '(4, 12)', '(6, 8)', '(8, 8)', '(6, 6)', '(8, 6)', '(18, 2)', '(20, 2)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+154 more)]",49,0,49
195,"(18, 2)","(19, 2)",West,"['(19, 2)', '(17, 2)']","['(4, 10)', '(4, 10)', '(4, 12)', '(6, 8)', '(8, 8)', '(6, 6)', '(8, 6)', '(18, 2)']","['(17, 2)', '(19, 2)', '(4, 10)', '(4, 10)', '(4, 12)', '(6, 8)', '(8, 8)', '(6, 6)', '(8, 6)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+155 more)]",50,0,50
196,"(6, 6)","(7, 6)",West,"['(6, 5)', '(7, 6)']","['(17, 2)', '(19, 2)', '(4, 10)', '(4, 10)', '(4, 12)', '(6, 8)', '(8, 8)', '(6, 6)']","['(7, 6)', '(6, 5)', '(17, 2)', '(19, 2)', '(4, 10)', '(4, 10)', '(4, 12)', '(6, 8)', '(8, 8)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+156 more)]",50,0,50
197,"(6, 8)","(7, 8)",West,"['(6, 9)', '(7, 8)']","['(7, 6)', '(6, 5)', '(17, 2)', '(19, 2)', '(4, 10)', '(4, 10)', '(4, 12)', '(6, 8)']","['(7, 8)', '(6, 9)', '(7, 6)', '(6, 5)', '(17, 2)', '(19, 2)', '(4, 10)', '(4, 10)', '(4, 12)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+157 more)]",50,0,50
198,"(4, 12)","(4, 11)",North,"['(4, 13)', '(4, 11)']","['(7, 8)', '(6, 9)', '(7, 6)', '(6, 5)', '(17, 2)', '(19, 2)', '(4, 10)', '(4, 10)', '(4, 12)']","['(4, 11)', '(4, 13)', '(7, 8)', '(6, 9)', '(7, 6)', '(6, 5)', '(17, 2)', '(19, 2)', '(4, 10)', '(4, 10)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+158 more)]",50,0,50
199,"(17, 2)","(18, 2)",West,"['(18, 2)', '(16, 2)']","['(4, 11)', '(4, 13)', '(7, 8)', '(6, 9)', '(7, 6)', '(6, 5)', '(17, 2)']","['(16, 2)', '(18, 2)', '(4, 11)', '(4, 13)', '(7, 8)', '(6, 9)', '(7, 6)', '(6, 5)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+159 more)]",51,0,51
200,"(6, 5)","(6, 6)",South,"['(6, 6)', '(5, 5)']","['(16, 2)', '(18, 2)', '(4, 11)', '(4, 13)', '(7, 8)', '(6, 9)', '(7, 6)', '(6, 5)']","['(5, 5)', '(6, 6)', '(16, 2)', '(18, 2)', '(4, 11)', '(4, 13)', '(7, 8)', '(6, 9)', '(7, 6)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+160 more)]",51,0,51
201,"(6, 9)","(6, 8)",North,"['(6, 10)', '(6, 8)']","['(5, 5)', '(6, 6)', '(16, 2)', '(18, 2)', '(4, 11)', '(4, 13)', '(7, 8)', '(6, 9)']","['(6, 8)', '(6, 10)', '(5, 5)', '(6, 6)', '(16, 2)', '(18, 2)', '(4, 11)', '(4, 13)', '(7, 8)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+161 more)]",51,0,51
202,"(4, 13)","(4, 12)",North,"['(4, 14)', '(4, 12)']","['(6, 8)', '(6, 10)', '(5, 5)', '(6, 6)', '(16, 2)', '(18, 2)', '(4, 11)', '(4, 13)']","['(4, 12)', '(4, 14)', '(6, 8)', '(6, 10)', '(5, 5)', '(6, 6)', '(16, 2)', '(18, 2)', '(4, 11)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+162 more)]",51,0,51
203,"(16, 2)","(17, 2)",West,"['(17, 2)', '(15, 2)']","['(4, 12)', '(4, 14)', '(6, 8)', '(6, 10)', '(5, 5)', '(6, 6)', '(16, 2)']","['(15, 2)', '(17, 2)', '(4, 12)', '(4, 14)', '(6, 8)', '(6, 10)', '(5, 5)', '(6, 6)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), ... (+163 more)]",52,0,52
204,"(5, 5)","(6, 5)",West,"['(6, 5)', '(4, 5)']","['(15, 2)', '(17, 2)', '(4, 12)', '(4, 14)', '(6, 8)', '(6, 10)', '(5, 5)']","['(4, 5)', '(6, 5)', '(15, 2)', '(17, 2)', '(4, 12)', '(4, 14)', '(6, 8)', '(6, 10)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+164 more)]",52,0,52
205,"(6, 10)","(6, 9)",North,"['(6, 11)', '(6, 9)']","['(4, 5)', '(6, 5)', '(15, 2)', '(17, 2)', '(4, 12)', '(4, 14)', '(6, 8)', '(6, 10)']","['(6, 9)', '(6, 11)', '(4, 5)', '(6, 5)', '(15, 2)', '(17, 2)', '(4, 12)', '(4, 14)', '(6, 8)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+165 more)]",52,0,52
206,"(4, 14)","(4, 13)",North,"['(4, 13)', '(5, 14)']","['(6, 9)', '(6, 11)', '(4, 5)', '(6, 5)', '(15, 2)', '(17, 2)', '(4, 12)', '(4, 14)']","['(5, 14)', '(4, 13)', '(6, 9)', '(6, 11)', '(4, 5)', '(6, 5)', '(15, 2)', '(17, 2)', '(4, 12)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+166 more)]",52,0,52
207,"(15, 2)","(16, 2)",West,"['(15, 3)', '(16, 2)', '(14, 2)']","['(5, 14)', '(4, 13)', '(6, 9)', '(6, 11)', '(4, 5)', '(6, 5)', '(15, 2)']","['(14, 2)', '(16, 2)', '(15, 3)', '(5, 14)', '(4, 13)', '(6, 9)', '(6, 11)', '(4, 5)', '(6, 5)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+167 more)]",53,0,53
208,"(4, 5)","(5, 5)",West,"['(5, 5)', '(3, 5)']","['(14, 2)', '(16, 2)', '(15, 3)', '(5, 14)', '(4, 13)', '(6, 9)', '(6, 11)', '(4, 5)']","['(3, 5)', '(5, 5)', '(14, 2)', '(16, 2)', '(15, 3)', '(5, 14)', '(4, 13)', '(6, 9)', '(6, 11)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+168 more)]",53,0,53
209,"(6, 11)","(6, 10)",North,"['(6, 12)', '(6, 10)']","['(3, 5)', '(5, 5)', '(14, 2)', '(16, 2)', '(15, 3)', '(5, 14)', '(4, 13)', '(6, 9)', '(6, 11)']","['(6, 10)', '(6, 12)', '(3, 5)', '(5, 5)', '(14, 2)', '(16, 2)', '(15, 3)', '(5, 14)', '(4, 13)', '(6, 9)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+169 more)]",53,0,53
210,"(5, 14)","(4, 14)",East,"['(6, 14)', '(4, 14)']","['(6, 10)', '(6, 12)', '(3, 5)', '(5, 5)', '(14, 2)', '(16, 2)', '(15, 3)', '(5, 14)']","['(4, 14)', '(6, 14)', '(6, 10)', '(6, 12)', '(3, 5)', '(5, 5)', '(14, 2)', '(16, 2)', '(15, 3)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+170 more)]",53,0,53
211,"(15, 3)","(15, 2)",North,"['(15, 4)', '(15, 2)']","['(4, 14)', '(6, 14)', '(6, 10)', '(6, 12)', '(3, 5)', '(5, 5)', '(14, 2)', '(16, 2)', '(15, 3)']","['(15, 2)', '(15, 4)', '(4, 14)', '(6, 14)', '(6, 10)', '(6, 12)', '(3, 5)', '(5, 5)', '(14, 2)', '(16, 2)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+171 more)]",54,0,54
212,"(14, 2)","(15, 2)",West,"['(15, 2)', '(13, 2)']","['(15, 2)', '(15, 4)', '(4, 14)', '(6, 14)', '(6, 10)', '(6, 12)', '(3, 5)', '(5, 5)', '(14, 2)']","['(13, 2)', '(15, 2)', '(15, 2)', '(15, 4)', '(4, 14)', '(6, 14)', '(6, 10)', '(6, 12)', '(3, 5)', '(5, 5)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+172 more)]",54,0,54
213,"(3, 5)","(4, 5)",West,"['(4, 5)', '(2, 5)']","['(13, 2)', '(15, 2)', '(15, 2)', '(15, 4)', '(4, 14)', '(6, 14)', '(6, 10)', '(6, 12)', '(3, 5)']","['(2, 5)', '(4, 5)', '(13, 2)', '(15, 2)', '(15, 2)', '(15, 4)', '(4, 14)', '(6, 14)', '(6, 10)', '(6, 12)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+173 more)]",54,0,54
214,"(6, 12)","(6, 11)",North,"['(6, 13)', '(6, 11)']","['(2, 5)', '(4, 5)', '(13, 2)', '(15, 2)', '(15, 2)', '(15, 4)', '(4, 14)', '(6, 14)', '(6, 10)', '(6, 12)']","['(6, 11)', '(6, 13)', '(2, 5)', '(4, 5)', '(13, 2)', '(15, 2)', '(15, 2)', '(15, 4)', '(4, 14)', '(6, 14)', '(6, 10)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+174 more)]",54,0,54
215,"(6, 14)","(5, 14)",East,"['(6, 13)', '(5, 14)']","['(6, 11)', '(6, 13)', '(2, 5)', '(4, 5)', '(13, 2)', '(15, 2)', '(15, 2)', '(15, 4)', '(4, 14)', '(6, 14)']","['(5, 14)', '(6, 13)', '(6, 11)', '(6, 13)', '(2, 5)', '(4, 5)', '(13, 2)', '(15, 2)', '(15, 2)', '(15, 4)', '(4, 14)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+175 more)]",54,0,54
216,"(15, 4)","(15, 3)",North,"['(15, 3)', '(16, 4)']","['(5, 14)', '(6, 13)', '(6, 11)', '(6, 13)', '(2, 5)', '(4, 5)', '(13, 2)', '(15, 2)', '(15, 2)', '(15, 4)']","['(16, 4)', '(15, 3)', '(5, 14)', '(6, 13)', '(6, 11)', '(6, 13)', '(2, 5)', '(4, 5)', '(13, 2)', '(15, 2)', '(15, 2)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+176 more)]",55,0,55
217,"(13, 2)","(14, 2)",West,"['(14, 2)', '(12, 2)']","['(16, 4)', '(15, 3)', '(5, 14)', '(6, 13)', '(6, 11)', '(6, 13)', '(2, 5)', '(4, 5)', '(13, 2)']","['(12, 2)', '(14, 2)', '(16, 4)', '(15, 3)', '(5, 14)', '(6, 13)', '(6, 11)', '(6, 13)', '(2, 5)', '(4, 5)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+177 more)]",55,0,55
218,"(2, 5)","(3, 5)",West,"['(3, 5)', '(1, 5)']","['(12, 2)', '(14, 2)', '(16, 4)', '(15, 3)', '(5, 14)', '(6, 13)', '(6, 11)', '(6, 13)', '(2, 5)']","['(1, 5)', '(3, 5)', '(12, 2)', '(14, 2)', '(16, 4)', '(15, 3)', '(5, 14)', '(6, 13)', '(6, 11)', '(6, 13)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+178 more)]",55,0,55
219,"(6, 13)","(6, 14)",South,"['(6, 14)', '(6, 12)']","['(1, 5)', '(3, 5)', '(12, 2)', '(14, 2)', '(16, 4)', '(15, 3)', '(5, 14)', '(6, 13)', '(6, 11)', '(6, 13)']","['(6, 12)', '(6, 14)', '(1, 5)', '(3, 5)', '(12, 2)', '(14, 2)', '(16, 4)', '(15, 3)', '(5, 14)', '(6, 13)', '(6, 11)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (6, 13), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), ... (+179 more)]",55,0,55
220,"(16, 4)","(15, 4)",East,"['(17, 4)', '(15, 4)']","['(6, 12)', '(6, 14)', '(1, 5)', '(3, 5)', '(12, 2)', '(14, 2)', '(16, 4)']","['(15, 4)', '(17, 4)', '(6, 12)', '(6, 14)', '(1, 5)', '(3, 5)', '(12, 2)', '(14, 2)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (6, 13), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), ... (+180 more)]",56,0,56
